,property_id,check_in_date,room_category,successful_bookings,capacity
2959,18559,2022-05-30,RT3,7,23
2960,16560,2022-05-30,RT3,8,20
2961,16562,2022-05-30,RT3,8,18
2962,17559,2022-05-30,RT3,8,16
2963,17563,2022-05-30,RT3,8,16
2964,19558,2022-05-30,RT3,8,21
2965,17564,2022-05-30,RT3,8,24
2966,18558,2022-05-30,RT3,13,26
2967,18561,2022-05-30,RT3,13,25
2968,19560,2022-05-30,RT3,9,19
2969,16563,2022-05-30,RT3,10,20
2970,17560,2022-05-30,RT3,12,25
2971,16561,2022-05-30,RT3,11,21
2972,17561,2022-05-30,RT3,11,19
2973,18560,2022-05-30,RT3,11,24
2974,18563,2022-05-30,RT3,11,23
2975,16560,2022-05-30,RT4,2,7
2976,17562,2022-05-30,RT4,2,6
2977,19563,2022-05-30,RT4,2,6
2978,16558,2022-05-30,RT4,2,3
2979,18561,2022-05-30,RT4,4,9
2980,17560,2022-05-30,RT4,5,13
2981,16561,2022-05-30,RT4,6,10
2982,17564,2022-05-30,RT4,6,17
2983,19559,2022-05-30,RT4,1,3
2984,18560,2022-05-30,RT4,9,15
2985,19560,2022-05-30,RT4,8,16
2986,18559,2022-05-30,RT4,6,19
2987,17563,2022-05-30,RT4,10,19
2988,19562,2022-05-30,RT4,7,14
2989,17559,2022-05-30,RT4,8,14
2990,18558,2022-05-30,RT4,9,20
2991,18562,2022-05-30,RT4,10,20
2992,18563,2022-05-30,RT4,8,18
2993,16563,2022-05-30,RT4,10,18
2994,16559,2022-05-30,RT4,9,18
2995,16562,2022-05-30,RT4,3,6
2996,17558,2022-05-30,RT4,3,6
2997,19558,2022-05-30,RT4,3,7
2998,19561,2022-05-30,RT4,3,7
2999,17561,2022-05-30,RT4,3,4
3000,16559,2022-05-31,RT1,16,30
3001,19562,2022-05-31,RT1,15,30
3002,19563,2022-05-31,RT1,13,30
3003,17558,2022-05-31,RT1,10,19
3004,16558,2022-05-31,RT1,10,19
3005,17560,2022-05-31,RT1,18,40
3006,19558,2022-05-31,RT1,14,40
3007,19560,2022-05-31,RT1,12,26
3008,17561,2022-05-31,RT1,15,26
3009,16560,2022-05-31,RT1,16,34
3010,16561,2022-05-31,RT1,9,18
3011,16562,2022-05-31,RT1,12,31
3012,16563,2022-05-31,RT1,20,41
3013,17559,2022-05-31,RT1,14,32
3014,17562,2022-05-31,RT1,6,20
3015,17563,2022-05-31,RT1,15,25
3016,18558,2022-05-31,RT1,6,15
3017,18559,2022-05-31,RT1,15,42
3018,18561,2022-05-31,RT1,18,33
3019,18562,2022-05-31,RT1,22,38
3020,18563,2022-05-31,RT1,12,27
3021,19559,2022-05-31,RT1,9,24
3022,19561,2022-05-31,RT1,12,36
3023,17564,2022-05-31,RT1,5,16
3024,19562,2022-05-31,RT2,11,23
3025,18563,2022-05-31,RT2,13,29
3026,17561,2022-05-31,RT2,18,36
3027,17558,2022-05-31,RT2,18,50
3028,16562,2022-05-31,RT2,20,43
3029,16561,2022-05-31,RT2,12,24
3030,16558,2022-05-31,RT2,12,22
3031,19560,2022-05-31,RT2,21,38
3032,16563,2022-05-31,RT2,17,38
3033,16559,2022-05-31,RT2,25,41
3034,19559,2022-05-31,RT2,20,41
3035,19558,2022-05-31,RT2,14,39
3036,17559,2022-05-31,RT2,22,39
3037,16560,2022-05-31,RT2,12,34
3038,18562,2022-05-31,RT2,20,34
3039,18559,2022-05-31,RT2,14,44
3040,17563,2022-05-31,RT2,27,44
3041,17562,2022-05-31,RT2,11,30
3042,18558,2022-05-31,RT2,14,30
3043,17564,2022-05-31,RT2,13,40
3044,18561,2022-05-31,RT2,23,40
3045,18560,2022-05-31,RT2,18,40
3046,17560,2022-05-31,RT2,20,45
3047,19561,2022-05-31,RT2,20,45
3048,19563,2022-05-31,RT2,18,45
3049,19563,2022-05-31,RT3,10,29
3050,18560,2022-05-31,RT1,12,30
3051,19562,2022-05-31,RT3,14,29
3052,19561,2022-05-31,RT3,11,29
3053,18562,2022-05-31,RT3,13,29
3054,17558,2022-05-31,RT3,11,27
3055,17562,2022-05-31,RT3,9,27
3056,19559,2022-05-31,RT3,10,27
3057,16559,2022-05-31,RT3,16,32
3058,16558,2022-05-31,RT3,4,8
3059,16562,2022-05-31,RT3,7,18
3060,17559,2022-05-31,RT3,7,16
3061,19558,2022-05-31,RT3,6,21
3062,17563,2022-05-31,RT3,8,16
3063,18561,2022-05-31,RT3,13,25
3064,18560,2022-05-31,RT3,14,24
3065,16560,2022-05-31,RT3,9,20
3066,18559,2022-05-31,RT3,9,23
3067,17564,2022-05-31,RT3,9,24
3068,17561,2022-05-31,RT3,10,19
3069,18558,2022-05-31,RT3,10,26
3070,19560,2022-05-31,RT3,10,19
3071,17560,2022-05-31,RT3,12,25
3072,18563,2022-05-31,RT3,12,23
3073,16561,2022-05-31,RT3,11,21
3074,16563,2022-05-31,RT3,11,20
3075,16560,2022-05-31,RT4,2,7
3076,16562,2022-05-31,RT4,2,6
3077,19559,2022-05-31,RT4,2,3
3078,16558,2022-05-31,RT4,2,3
3079,16561,2022-05-31,RT4,5,10
3080,18561,2022-05-31,RT4,5,9
3081,17560,2022-05-31,RT4,6,13
3082,17564,2022-05-31,RT4,6,17
3083,18560,2022-05-31,RT4,9,15
3084,19560,2022-05-31,RT4,8,16
3085,18559,2022-05-31,RT4,6,19
3086,17563,2022-05-31,RT4,10,19
3087,19562,2022-05-31,RT4,7,14
3088,17559,2022-05-31,RT4,7,14
3089,18558,2022-05-31,RT4,8,20
3090,18562,2022-05-31,RT4,10,20
3091,18563,2022-05-31,RT4,7,18
3092,16563,2022-05-31,RT4,9,18
3093,16559,2022-05-31,RT4,8,18
3094,17558,2022-05-31,RT4,3,6
3095,17562,2022-05-31,RT4,3,6
3096,19563,2022-05-31,RT4,3,6
3097,19558,2022-05-31,RT4,3,7
3098,19561,2022-05-31,RT4,3,7
3099,17561,2022-05-31,RT4,3,4
3100,16559,2022-06-01,RT1,14,30
3101,18560,2022-06-01,RT1,18,30
3102,19562,2022-06-01,RT1,18,30
3103,19563,2022-06-01,RT1,14,30
3104,17558,2022-06-01,RT1,8,19
3105,16558,2022-06-01,RT1,9,19
3106,17560,2022-06-01,RT1,17,40
3107,19558,2022-06-01,RT1,12,40
3108,19560,2022-06-01,RT1,14,26
3109,17561,2022-06-01,RT1,14,26
3110,16560,2022-06-01,RT1,15,34
3111,16561,2022-06-01,RT1,10,18
3112,16562,2022-06-01,RT1,14,31
3113,16563,2022-06-01,RT1,23,41
3114,17559,2022-06-01,RT1,17,32
3115,17562,2022-06-01,RT1,7,20
3116,17563,2022-06-01,RT1,12,25
3117,18558,2022-06-01,RT1,6,15
3118,18559,2022-06-01,RT1,14,42
3119,18561,2022-06-01,RT1,19,33
3120,18562,2022-06-01,RT1,20,38
3121,18563,2022-06-01,RT1,12,27
3122,19559,2022-06-01,RT1,11,24
3123,19561,2022-06-01,RT1,15,36
3124,17564,2022-06-01,RT1,5,16
3125,19562,2022-06-01,RT2,10,23
3126,18563,2022-06-01,RT2,12,29
3127,17561,2022-06-01,RT2,16,36
3128,17558,2022-06-01,RT2,19,50
3129,16562,2022-06-01,RT2,19,43
3130,16561,2022-06-01,RT2,12,24
3131,16558,2022-06-01,RT2,9,22
3132,19560,2022-06-01,RT2,18,38
3133,16563,2022-06-01,RT2,22,38
3134,16559,2022-06-01,RT2,21,41
3135,19559,2022-06-01,RT2,18,41
3136,19558,2022-06-01,RT2,15,39
3137,17559,2022-06-01,RT2,21,39
3138,16560,2022-06-01,RT2,14,34
3139,18562,2022-06-01,RT2,17,34
3140,18559,2022-06-01,RT2,16,44
3141,17563,2022-06-01,RT2,22,44
3142,17562,2022-06-01,RT2,10,30
3143,18558,2022-06-01,RT2,14,30
3144,17564,2022-06-01,RT2,15,40
3145,18561,2022-06-01,RT2,18,40
3146,18560,2022-06-01,RT2,21,40
3147,17560,2022-06-01,RT2,18,45
3148,19561,2022-06-01,RT2,20,45
3149,19563,2022-06-01,RT2,19,45
3150,19563,2022-06-01,RT3,12,29
3151,19562,2022-06-01,RT3,15,29
3152,19561,2022-06-01,RT3,13,29
3153,18562,2022-06-01,RT3,16,29
3154,17558,2022-06-01,RT3,11,27
3155,17562,2022-06-01,RT3,9,27
3156,19559,2022-06-01,RT3,11,27
3157,16559,2022-06-01,RT3,15,32
3158,16558,2022-06-01,RT3,4,8
3159,17559,2022-06-01,RT3,7,16
3160,19558,2022-06-01,RT3,7,21
3161,16560,2022-06-01,RT3,8,20
3162,16562,2022-06-01,RT3,8,18
3163,18559,2022-06-01,RT3,8,23
3164,17564,2022-06-01,RT3,8,24
3165,18561,2022-06-01,RT3,13,25
3166,17560,2022-06-01,RT3,9,25
3167,17561,2022-06-01,RT3,9,19
3168,17563,2022-06-01,RT3,9,16
3169,18563,2022-06-01,RT3,9,23
3170,19560,2022-06-01,RT3,9,19
3171,16563,2022-06-01,RT3,10,20
3172,18560,2022-06-01,RT3,12,24
3173,16561,2022-06-01,RT3,11,21
3174,18558,2022-06-01,RT3,11,26
3175,17558,2022-06-01,RT4,2,6
3176,17562,2022-06-01,RT4,2,6
3177,19558,2022-06-01,RT4,2,7
3178,16558,2022-06-01,RT4,2,3
3179,18561,2022-06-01,RT4,4,9
3180,17564,2022-06-01,RT4,5,17
3181,16561,2022-06-01,RT4,6,10
3182,17560,2022-06-01,RT4,6,13
3183,19559,2022-06-01,RT4,1,3
3184,18560,2022-06-01,RT4,8,15
3185,19560,2022-06-01,RT4,9,16
3186,18559,2022-06-01,RT4,6,19
3187,17563,2022-06-01,RT4,9,19
3188,19562,2022-06-01,RT4,7,14
3189,17559,2022-06-01,RT4,7,14
3190,18558,2022-06-01,RT4,8,20
3191,18562,2022-06-01,RT4,9,20
3192,18563,2022-06-01,RT4,7,18
3193,16563,2022-06-01,RT4,10,18
3194,16559,2022-06-01,RT4,8,18
3195,16562,2022-06-01,RT4,3,6
3196,19563,2022-06-01,RT4,3,6
3197,16560,2022-06-01,RT4,3,7
3198,19561,2022-06-01,RT4,3,7
3199,17561,2022-06-01,RT4,3,4
3200,19563,2022-06-02,RT3,11,29
3201,16559,2022-06-02,RT1,17,30
3202,18560,2022-06-02,RT1,16,30
3203,19562,2022-06-02,RT1,17,30
3204,19563,2022-06-02,RT1,14,30
3205,17558,2022-06-02,RT1,7,19
3206,16558,2022-06-02,RT1,9,19
3207,17560,2022-06-02,RT1,20,40
3208,19558,2022-06-02,RT1,13,40
3209,19560,2022-06-02,RT1,12,26
3210,17561,2022-06-02,RT1,18,26
3211,16560,2022-06-02,RT1,15,34
3212,16561,2022-06-02,RT1,11,18
3213,16562,2022-06-02,RT1,13,31
3214,16563,2022-06-02,RT1,23,41
3215,17559,2022-06-02,RT1,20,32
3216,17562,2022-06-02,RT1,8,20
3217,17563,2022-06-02,RT1,13,25
3218,18558,2022-06-02,RT1,6,15
3219,18559,2022-06-02,RT1,14,42
3220,18561,2022-06-02,RT1,17,33
3221,18562,2022-06-02,RT1,19,38
3222,18563,2022-06-02,RT1,10,27
3223,19559,2022-06-02,RT1,10,24
3224,19561,2022-06-02,RT1,14,36
3225,17564,2022-06-02,RT1,6,16
3226,19562,2022-06-02,RT2,10,23
3227,18563,2022-06-02,RT2,13,29
3228,17561,2022-06-02,RT2,20,36
3229,17558,2022-06-02,RT2,21,50
3230,16562,2022-06-02,RT2,20,43
3231,16561,2022-06-02,RT2,11,24
3232,16558,2022-06-02,RT2,10,22
3233,19560,2022-06-02,RT2,19,38
3234,16563,2022-06-02,RT2,18,38
3235,16559,2022-06-02,RT2,24,41
3236,19559,2022-06-02,RT2,18,41
3237,19558,2022-06-02,RT2,13,39
3238,17559,2022-06-02,RT2,24,39
3239,16560,2022-06-02,RT2,14,34
3240,18562,2022-06-02,RT2,17,34
3241,18559,2022-06-02,RT2,17,44
3242,17563,2022-06-02,RT2,26,44
3243,17562,2022-06-02,RT2,10,30
3244,18558,2022-06-02,RT2,13,30
3245,17564,2022-06-02,RT2,17,40
3246,18561,2022-06-02,RT2,19,40
3247,18560,2022-06-02,RT2,21,40
3248,17560,2022-06-02,RT2,18,45
3249,19561,2022-06-02,RT2,18,45
3250,19563,2022-06-02,RT2,17,45
3251,19562,2022-06-02,RT3,15,29
3252,19561,2022-06-02,RT3,11,29
3253,18562,2022-06-02,RT3,13,29
3254,17558,2022-06-02,RT3,10,27
3255,17562,2022-06-02,RT3,10,27
3256,19559,2022-06-02,RT3,11,27
3257,16559,2022-06-02,RT3,16,32
3258,16558,2022-06-02,RT3,4,8
3259,16560,2022-06-02,RT3,8,20
3260,16562,2022-06-02,RT3,8,18
3261,17559,2022-06-02,RT3,8,16
3262,18559,2022-06-02,RT3,8,23
3263,19558,2022-06-02,RT3,8,21
3264,18561,2022-06-02,RT3,14,25
3265,17561,2022-06-02,RT3,9,19
3266,17563,2022-06-02,RT3,9,16
3267,18563,2022-06-02,RT3,9,23
3268,16561,2022-06-02,RT3,10,21
3269,16563,2022-06-02,RT3,10,20
3270,17560,2022-06-02,RT3,10,25
3271,19560,2022-06-02,RT3,10,19
3272,17564,2022-06-02,RT3,10,24
3273,18560,2022-06-02,RT3,12,24
3274,18558,2022-06-02,RT3,11,26
3275,16560,2022-06-02,RT4,2,7
3276,16562,2022-06-02,RT4,2,6
3277,17558,2022-06-02,RT4,2,6
3278,19561,2022-06-02,RT4,2,7
3279,16558,2022-06-02,RT4,2,3
3280,18561,2022-06-02,RT4,4,9
3281,17560,2022-06-02,RT4,5,13
3282,16561,2022-06-02,RT4,6,10
3283,17564,2022-06-02,RT4,6,17
3284,19559,2022-06-02,RT4,1,3
3285,18560,2022-06-02,RT4,7,15
3286,19560,2022-06-02,RT4,8,16
3287,18559,2022-06-02,RT4,6,19
3288,17563,2022-06-02,RT4,8,19
3289,19562,2022-06-02,RT4,8,14
3290,17559,2022-06-02,RT4,8,14
3291,18558,2022-06-02,RT4,10,20
3292,18562,2022-06-02,RT4,10,20
3293,18563,2022-06-02,RT4,8,18
3294,16563,2022-06-02,RT4,10,18
3295,16559,2022-06-02,RT4,9,18
3296,17562,2022-06-02,RT4,3,6
3297,19563,2022-06-02,RT4,3,6
3298,19558,2022-06-02,RT4,3,7
3299,17561,2022-06-02,RT4,3,4
3300,19563,2022-06-03,RT3,15,29
3301,18560,2022-06-03,RT1,18,30
3302,19562,2022-06-03,RT1,15,30
3303,19563,2022-06-03,RT1,12,30
3304,17558,2022-06-03,RT1,8,19
3305,16558,2022-06-03,RT1,8,19
3306,17560,2022-06-03,RT1,17,40
3307,19558,2022-06-03,RT1,13,40
3308,19560,2022-06-03,RT1,11,26
3309,17561,2022-06-03,RT1,14,26
3310,16560,2022-06-03,RT1,14,34
3311,16561,2022-06-03,RT1,9,18
3312,16562,2022-06-03,RT1,12,31
3313,16563,2022-06-03,RT1,20,41
3314,17559,2022-06-03,RT1,18,32
3315,17562,2022-06-03,RT1,8,20
3316,17563,2022-06-03,RT1,12,25
3317,18558,2022-06-03,RT1,7,15
3318,18559,2022-06-03,RT1,16,42
3319,18561,2022-06-03,RT1,20,33
3320,18562,2022-06-03,RT1,20,38
3321,18563,2022-06-03,RT1,10,27
3322,19559,2022-06-03,RT1,10,24
3323,19561,2022-06-03,RT1,17,36
3324,17564,2022-06-03,RT1,5,16
3325,19562,2022-06-03,RT2,13,23
3326,18563,2022-06-03,RT2,14,29
3327,17561,2022-06-03,RT2,16,36
3328,17558,2022-06-03,RT2,20,50
3329,16562,2022-06-03,RT2,18,43
3330,16561,2022-06-03,RT2,14,24
3331,16558,2022-06-03,RT2,13,22
3332,19560,2022-06-03,RT2,18,38
3333,16563,2022-06-03,RT2,22,38
3334,16559,2022-06-03,RT2,22,41
3335,19559,2022-06-03,RT2,17,41
3336,19558,2022-06-03,RT2,15,39
3337,17559,2022-06-03,RT2,21,39
3338,16560,2022-06-03,RT2,13,34
3339,18562,2022-06-03,RT2,18,34
3340,18559,2022-06-03,RT2,16,44
3341,17563,2022-06-03,RT2,23,44
3342,17562,2022-06-03,RT2,9,30
3343,18558,2022-06-03,RT2,11,30
3344,17564,2022-06-03,RT2,14,40
3345,18561,2022-06-03,RT2,18,40
3346,18560,2022-06-03,RT2,20,40
3347,17560,2022-06-03,RT2,18,45
3348,19561,2022-06-03,RT2,18,45
3349,19563,2022-06-03,RT2,21,45
3350,16559,2022-06-03,RT1,16,30
3351,19562,2022-06-03,RT3,12,29
3352,19561,2022-06-03,RT3,13,29
3353,18562,2022-06-03,RT3,15,29
3354,17558,2022-06-03,RT3,11,27
3355,17562,2022-06-03,RT3,9,27
3356,19559,2022-06-03,RT3,12,27
3357,16559,2022-06-03,RT3,19,32
3358,16558,2022-06-03,RT3,4,8
3359,16562,2022-06-03,RT3,7,18
3360,17563,2022-06-03,RT3,7,16
3361,17564,2022-06-03,RT3,7,24
3362,17559,2022-06-03,RT3,8,16
3363,18559,2022-06-03,RT3,8,23
3364,19558,2022-06-03,RT3,8,21
3365,18561,2022-06-03,RT3,13,25
3366,16560,2022-06-03,RT3,9,20
3367,17560,2022-06-03,RT3,10,25
3368,18563,2022-06-03,RT3,10,23
3369,17561,2022-06-03,RT3,12,19
3370,18558,2022-06-03,RT3,12,26
3371,18560,2022-06-03,RT3,12,24
3372,19560,2022-06-03,RT3,12,19
3373,16561,2022-06-03,RT3,11,21
3374,16563,2022-06-03,RT3,11,20
3375,16560,2022-06-03,RT4,2,7
3376,16562,2022-06-03,RT4,2,6
3377,17562,2022-06-03,RT4,2,6
3378,19558,2022-06-03,RT4,2,7
3379,19559,2022-06-03,RT4,2,3
3380,16558,2022-06-03,RT4,2,3
3381,16561,2022-06-03,RT4,4,10
3382,18561,2022-06-03,RT4,4,9
3383,17564,2022-06-03,RT4,5,17
3384,17560,2022-06-03,RT4,6,13
3385,18560,2022-06-03,RT4,8,15
3386,19560,2022-06-03,RT4,9,16
3387,18559,2022-06-03,RT4,6,19
3388,17563,2022-06-03,RT4,11,19
3389,19562,2022-06-03,RT4,7,14
3390,17559,2022-06-03,RT4,7,14
3391,18558,2022-06-03,RT4,9,20
3392,18562,2022-06-03,RT4,8,20
3393,18563,2022-06-03,RT4,8,18
3394,16563,2022-06-03,RT4,9,18
3395,16559,2022-06-03,RT4,11,18
3396,17558,2022-06-03,RT4,3,6
3397,19563,2022-06-03,RT4,3,6
3398,19561,2022-06-03,RT4,3,7
3399,17561,2022-06-03,RT4,3,4
3400,16559,2022-06-04,RT1,24,30
3401,18560,2022-06-04,RT1,21,30
3402,19562,2022-06-04,RT1,22,30
3403,19563,2022-06-04,RT1,18,30
3404,17558,2022-06-04,RT1,11,19
3405,16558,2022-06-04,RT1,17,19
3406,17560,2022-06-04,RT1,23,40
3407,19558,2022-06-04,RT1,20,40
3408,19560,2022-06-04,RT1,20,26
3409,17561,2022-06-04,RT1,19,26
3410,16560,2022-06-04,RT1,21,34
3411,16561,2022-06-04,RT1,15,18
3412,16562,2022-06-04,RT1,17,31
3413,16563,2022-06-04,RT1,28,41
3414,17559,2022-06-04,RT1,26,32
3415,17562,2022-06-04,RT1,9,20
3416,17563,2022-06-04,RT1,20,25
3417,18558,2022-06-04,RT1,8,15
3418,18559,2022-06-04,RT1,20,42
3419,18561,2022-06-04,RT1,24,33
3420,18562,2022-06-04,RT1,27,38
3421,18563,2022-06-04,RT1,14,27
3422,19559,2022-06-04,RT1,14,24
3423,19561,2022-06-04,RT1,21,36
3424,17564,2022-06-04,RT1,8,16
3425,19562,2022-06-04,RT2,15,23
3426,18563,2022-06-04,RT2,18,29
3427,17561,2022-06-04,RT2,28,36
3428,17558,2022-06-04,RT2,31,50
3429,16562,2022-06-04,RT2,24,43
3430,16561,2022-06-04,RT2,20,24
3431,16558,2022-06-04,RT2,16,22
3432,19560,2022-06-04,RT2,30,38
3433,16563,2022-06-04,RT2,25,38
3434,16559,2022-06-04,RT2,34,41
3435,19559,2022-06-04,RT2,26,41
3436,19558,2022-06-04,RT2,19,39
3437,17559,2022-06-04,RT2,26,39
3438,16560,2022-06-04,RT2,20,34
3439,18562,2022-06-04,RT2,27,34
3440,18559,2022-06-04,RT2,23,44
3441,17563,2022-06-04,RT2,32,44
3442,17562,2022-06-04,RT2,14,30
3443,18558,2022-06-04,RT2,17,30
3444,17564,2022-06-04,RT2,22,40
3445,18561,2022-06-04,RT2,28,40
3446,18560,2022-06-04,RT2,30,40
3447,17560,2022-06-04,RT2,25,45
3448,19561,2022-06-04,RT2,27,45
3449,19563,2022-06-04,RT2,29,45
3450,19563,2022-06-04,RT3,21,29
3451,19562,2022-06-04,RT3,23,29
3452,19561,2022-06-04,RT3,16,29
3453,18562,2022-06-04,RT3,20,29
3454,17558,2022-06-04,RT3,16,27
3455,17562,2022-06-04,RT3,13,27
3456,19559,2022-06-04,RT3,18,27
3457,16559,2022-06-04,RT3,25,32
3458,16558,2022-06-04,RT3,6,8
3459,18561,2022-06-04,RT3,18,25
3460,16561,2022-06-04,RT3,17,21
3461,18560,2022-06-04,RT3,18,24
3462,16563,2022-06-04,RT3,15,20
3463,16560,2022-06-04,RT3,13,20
3464,17559,2022-06-04,RT3,13,16
3465,17563,2022-06-04,RT3,13,16
3466,17560,2022-06-04,RT3,14,25
3467,17561,2022-06-04,RT3,14,19
3468,18558,2022-06-04,RT3,14,26
3469,16562,2022-06-04,RT3,10,18
3470,18563,2022-06-04,RT3,12,23
3471,19558,2022-06-04,RT3,12,21
3472,19560,2022-06-04,RT3,12,19
3473,18559,2022-06-04,RT3,11,23
3474,17564,2022-06-04,RT3,11,24
3475,19559,2022-06-04,RT4,2,3
3476,16558,2022-06-04,RT4,2,3
3477,16562,2022-06-04,RT4,4,6
3478,19563,2022-06-04,RT4,4,6
3479,16560,2022-06-04,RT4,4,7
3480,19561,2022-06-04,RT4,4,7
3481,18561,2022-06-04,RT4,6,9
3482,16561,2022-06-04,RT4,8,10
3483,17560,2022-06-04,RT4,7,13
3484,17564,2022-06-04,RT4,10,17
3485,18560,2022-06-04,RT4,11,15
3486,19560,2022-06-04,RT4,12,16
3487,18559,2022-06-04,RT4,11,19
3488,17563,2022-06-04,RT4,13,19
3489,19562,2022-06-04,RT4,10,14
3490,17559,2022-06-04,RT4,11,14
3491,18558,2022-06-04,RT4,13,20
3492,18562,2022-06-04,RT4,17,20
3493,18563,2022-06-04,RT4,11,18
3494,16563,2022-06-04,RT4,14,18
3495,16559,2022-06-04,RT4,15,18
3496,17558,2022-06-04,RT4,3,6
3497,17562,2022-06-04,RT4,3,6
3498,19558,2022-06-04,RT4,3,7
3499,17561,2022-06-04,RT4,3,4
3500,16559,2022-06-05,RT1,29,30
3501,18560,2022-06-05,RT1,26,30
3502,19562,2022-06-05,RT1,27,30
3503,19563,2022-06-05,RT1,20,30
3504,17558,2022-06-05,RT1,14,19
3505,16558,2022-06-05,RT1,17,19
3506,17560,2022-06-05,RT1,27,40
3507,19558,2022-06-05,RT1,25,40
3508,19560,2022-06-05,RT1,25,26
3509,17561,2022-06-05,RT1,22,26
3510,16560,2022-06-05,RT1,24,34
3511,16561,2022-06-05,RT1,17,18
3512,16562,2022-06-05,RT1,24,31
3513,16563,2022-06-05,RT1,37,41
3514,17559,2022-06-05,RT1,31,32
3515,17562,2022-06-05,RT1,12,20
3516,17563,2022-06-05,RT1,24,25
3517,18558,2022-06-05,RT1,11,15
3518,18559,2022-06-05,RT1,26,42
3519,18561,2022-06-05,RT1,30,33
3520,18562,2022-06-05,RT1,34,38
3521,18563,2022-06-05,RT1,20,27
3522,19559,2022-06-05,RT1,17,24
3523,19561,2022-06-05,RT1,24,36
3524,17564,2022-06-05,RT1,9,16
3525,19562,2022-06-05,RT2,20,23
3526,18563,2022-06-05,RT2,21,29
3527,17561,2022-06-05,RT2,34,36
3528,17558,2022-06-05,RT2,35,50
3529,16562,2022-06-05,RT2,32,43
3530,16561,2022-06-05,RT2,22,24
3531,16558,2022-06-05,RT2,18,22
3532,19560,2022-06-05,RT2,36,38
3533,16563,2022-06-05,RT2,35,38
3534,16559,2022-06-05,RT2,38,41
3535,19559,2022-06-05,RT2,29,41
3536,19558,2022-06-05,RT2,24,39
3537,17559,2022-06-05,RT2,36,39
3538,16560,2022-06-05,RT2,26,34
3539,18562,2022-06-05,RT2,33,34
3540,18559,2022-06-05,RT2,31,44
3541,17563,2022-06-05,RT2,38,44
3542,17562,2022-06-05,RT2,18,30
3543,18558,2022-06-05,RT2,21,30
3544,17564,2022-06-05,RT2,25,40
3545,18561,2022-06-05,RT2,37,40
3546,18560,2022-06-05,RT2,36,40
3547,17560,2022-06-05,RT2,34,45
3548,19561,2022-06-05,RT2,31,45
3549,19563,2022-06-05,RT2,31,45
3550,19563,2022-06-05,RT3,22,29
3551,19562,2022-06-05,RT3,27,29
3552,19561,2022-06-05,RT3,22,29
3553,18562,2022-06-05,RT3,27,29
3554,17558,2022-06-05,RT3,20,27
3555,17562,2022-06-05,RT3,18,27
3556,19559,2022-06-05,RT3,19,27
3557,16559,2022-06-05,RT3,29,32
3558,16558,2022-06-05,RT3,7,8
3559,17560,2022-06-05,RT3,18,25
3560,18561,2022-06-05,RT3,21,25
3561,16561,2022-06-05,RT3,19,21
3562,16563,2022-06-05,RT3,17,20
3563,17561,2022-06-05,RT3,16,19
3564,18558,2022-06-05,RT3,18,26
3565,18560,2022-06-05,RT3,22,24
3566,18563,2022-06-05,RT3,18,23
3567,19560,2022-06-05,RT3,17,19
3568,17564,2022-06-05,RT3,17,24
3569,16560,2022-06-05,RT3,15,20
3570,17559,2022-06-05,RT3,15,16
3571,17563,2022-06-05,RT3,15,16
3572,16562,2022-06-05,RT3,14,18
3573,18559,2022-06-05,RT3,12,23
3574,19558,2022-06-05,RT3,12,21
3575,19559,2022-06-05,RT4,2,3
3576,17562,2022-06-05,RT4,4,6
3577,19558,2022-06-05,RT4,4,7
3578,17561,2022-06-05,RT4,4,4
3579,16560,2022-06-05,RT4,5,7
3580,16562,2022-06-05,RT4,5,6
3581,17558,2022-06-05,RT4,5,6
3582,19561,2022-06-05,RT4,5,7
3583,19563,2022-06-05,RT4,5,6
3584,16561,2022-06-05,RT4,9,10
3585,17560,2022-06-05,RT4,9,13
3586,18561,2022-06-05,RT4,9,9
3587,17564,2022-06-05,RT4,9,17
3588,18560,2022-06-05,RT4,15,15
3589,19560,2022-06-05,RT4,14,16
3590,18559,2022-06-05,RT4,12,19
3591,17563,2022-06-05,RT4,17,19
3592,19562,2022-06-05,RT4,13,14
3593,17559,2022-06-05,RT4,13,14
3594,18558,2022-06-05,RT4,14,20
3595,18562,2022-06-05,RT4,17,20
3596,18563,2022-06-05,RT4,14,18
3597,16563,2022-06-05,RT4,16,18
3598,16559,2022-06-05,RT4,18,18
3599,16558,2022-06-05,RT4,3,3
3600,19563,2022-06-06,RT3,14,29
3601,18560,2022-06-06,RT1,20,30
3602,19562,2022-06-06,RT1,19,30
3603,19563,2022-06-06,RT1,15,30
3604,17558,2022-06-06,RT1,11,19
3605,16558,2022-06-06,RT1,12,19
3606,17560,2022-06-06,RT1,20,40
3607,19558,2022-06-06,RT1,16,40
3608,19560,2022-06-06,RT1,18,26
3609,17561,2022-06-06,RT1,16,26
3610,16560,2022-06-06,RT1,17,34
3611,16561,2022-06-06,RT1,12,18
3612,16562,2022-06-06,RT1,16,31
3613,16563,2022-06-06,RT1,23,41
3614,17559,2022-06-06,RT1,23,32
3615,17562,2022-06-06,RT1,10,20
3616,17563,2022-06-06,RT1,15,25
3617,18558,2022-06-06,RT1,8,15
3618,18559,2022-06-06,RT1,21,42
3619,18561,2022-06-06,RT1,22,33
3620,18562,2022-06-06,RT1,22,38
3621,18563,2022-06-06,RT1,14,27
3622,19559,2022-06-06,RT1,11,24
3623,19561,2022-06-06,RT1,19,36
